Economy,Scenario,Date,Population,Gdp,Gdp_per_capita
10_MAS,Reference,2051,41102.666,2286337.364,55.62503814
10_MAS,Reference,2052,41235.129,2345071.461,56.87071964
10_MAS,Reference,2053,41360.465,2405137.901,58.15064945
10_MAS,Reference,2054,41477.677,2466517.776,59.46615035000001
10_MAS,Reference,2055,41587.813,2529262.37,60.81739307
10_MAS,Reference,2056,41690.242,2593364.461,62.20555067
10_MAS,Reference,2057,41784.152,2658806.867,63.63194511
10_MAS,Reference,2058,41869.367,2725593.14,65.0975483
10_MAS,Reference,2059,41945.826,2793730.038,66.60329059
10_MAS,Reference,2060,42013.835,2863238.39,68.14989373
10_MAS,Reference,2061,42073.194,2934118.687,69.73843456
10_MAS,Reference,2062,42123.467,3006359.63,71.37018494
10_MAS,Reference,2063,42165.51,3080003.525,73.04556556
10_MAS,Reference,2064,42197.981,3154997.777,74.76655759
10_MAS,Reference,2065,42221.33,3231363.955,76.53392148
10_MAS,Reference,2066,42235.118,3309083.281,78.34909521
10_MAS,Reference,2067,42238.87,3388131.65,80.2135959
10_MAS,Reference,2068,42233.608,3468554.684,82.12783250000001
10_MAS,Reference,2069,42218.237,3550296.025,84.09389583
10_MAS,Reference,2070,42193.845,3633404.046,86.11218167999999
10_MAS,Reference,2071,42161.253,3717918.417,88.1832999
10_MAS,Reference,2072,42120.223,3803825.481,90.3087688
10_MAS,Reference,2073,42073.667,3891283.588,92.48738857
10_MAS,Reference,2074,42020.405,3980237.329,94.72153658
10_MAS,Reference,2075,41959.651,4070645.307,97.01332614
10_MAS,Reference,2076,41891.677,4162522.551,99.36395124
10_MAS,Reference,2077,41818.355,4255982.58,101.773075
10_MAS,Reference,2078,41740.621,4351093.417,104.2412238
10_MAS,Reference,2079,41657.757,4447823.715,106.7706001
10_MAS,Reference,2080,41571.817,4546317.816,109.3605751
10_MAS,Reference,2081,41481.073,4646481.949,112.0145072
10_MAS,Reference,2082,41387.785,4748482.288,114.7314911
10_MAS,Reference,2083,41293.097,4852424.99,117.5117718
10_MAS,Reference,2084,41197.2,4958357.425,120.3566608
10_MAS,Reference,2085,41097.584,5066129.281,123.2707324
10_MAS,Reference,2086,40996.888,5175957.683,126.2524532
10_MAS,Reference,2087,40895.785,5287931.58,129.30260610000002
10_MAS,Reference,2088,40793.422,5402025.609999999,132.4239386
10_MAS,Reference,2089,40689.13,5518221.713,135.6190637
10_MAS,Reference,2090,40584.092,5636649.836,138.8881593
10_MAS,Reference,2091,40479.931,5757489.807,142.23072190000002
10_MAS,Reference,2092,40375.192,5880670.154999999,145.65058059999998
10_MAS,Reference,2093,40269.002,6006157.075,149.15087979999998
10_MAS,Reference,2094,40163.388,6134173.584,152.7304814
10_MAS,Reference,2095,40058.835,6264821.191,156.3904989
10_MAS,Reference,2096,39953.341,6397969.240999999,160.1360257
10_MAS,Reference,2097,39846.899,6533661.165,163.969125
10_MAS,Reference,2098,39740.098,6672000.927999999,167.8909027
10_MAS,Reference,2099,39633.915,6813140.364,171.9017756
10_MAS,Reference,2100,39527.742,6957077.122,176.0049214
10_MAS,Target,2022,33751.399,931838.5565,27.60888686
10_MAS,Target,2023,34125.044,972654.1439,28.50264878
10_MAS,Target,2024,34492.006,1020481.233,29.58602156
10_MAS,Target,2025,34851.785,1065586.177,30.57479485
10_MAS,Target,2026,35204.275,1112842.787,31.611012780000003
10_MAS,Target,2027,35549.609000000004,1156695.021,32.53748926
10_MAS,Target,2028,35886.707,1200216.7589999998,33.44460551
10_MAS,Target,2029,36214.616,1243412.971,34.33456179
10_MAS,Target,2030,36533.052,1286305.165,35.20935412000001
10_MAS,Target,2031,36842.086,1329199.6339999998,36.07829463
10_MAS,Target,2032,37143.482,1372780.49,36.95885296
10_MAS,Target,2033,37433.849,1415190.942,37.80511436
10_MAS,Target,2034,37713.225,1457165.328,38.63804616
10_MAS,Target,2035,37981.103,1498186.689,39.44558138000001
10_MAS,Target,2036,38238.896,1538592.0059999998,40.23630824
10_MAS,Target,2037,38486.646,1579953.34,41.05198826
10_MAS,Target,2038,38724.739,1622696.164,41.9033467
10_MAS,Target,2039,38953.252,1666820.386,42.79027553
10_MAS,Target,2040,39173.446,1712351.1919999998,43.71203883
10_MAS,Target,2041,39385.473,1759281.049,44.66827273
10_MAS,Target,2042,39590.367,1807582.139,45.65712004
10_MAS,Target,2043,39786.073,1857046.312,46.67578808
10_MAS,Target,2044,39975.174,1907436.656,47.71553103
10_MAS,Target,2045,40157.626,1958716.187,48.77569673000001
10_MAS,Target,2046,40331.925,2010868.157,49.85797621
10_MAS,Target,2047,40500.037,2063942.142,50.96148781
10_MAS,Target,2048,40660.361,2117896.758,52.08750502
10_MAS,Target,2049,40814.803,2172751.2,53.23439144
10_MAS,Target,2050,40962.2,2228890.98,54.41336111
10_MAS,Target,2051,41102.666,2286337.364,55.62503814
10_MAS,Target,2052,41235.129,2345071.461,56.87071964
10_MAS,Target,2053,41360.465,2405137.901,58.15064945
10_MAS,Target,2054,41477.677,2466517.776,59.46615035000001
10_MAS,Target,2055,41587.813,2529262.37,60.81739307
10_MAS,Target,2056,41690.242,2593364.461,62.20555067
10_MAS,Target,2057,41784.152,2658806.867,63.63194511
10_MAS,Target,2058,41869.367,2725593.14,65.0975483
10_MAS,Target,2059,41945.826,2793730.038,66.60329059
10_MAS,Target,2060,42013.835,2863238.39,68.14989373
10_MAS,Target,2061,42073.194,2934118.687,69.73843456
10_MAS,Target,2062,42123.467,3006359.63,71.37018494
10_MAS,Target,2063,42165.51,3080003.525,73.04556556
10_MAS,Target,2064,42197.981,3154997.777,74.76655759
10_MAS,Target,2065,42221.33,3231363.955,76.53392148
10_MAS,Target,2066,42235.118,3309083.281,78.34909521
10_MAS,Target,2067,42238.87,3388131.65,80.2135959
10_MAS,Target,2068,42233.608,3468554.684,82.12783250000001
10_MAS,Target,2069,42218.237,3550296.025,84.09389583
10_MAS,Target,2070,42193.845,3633404.046,86.11218167999999
10_MAS,Target,2071,42161.253,3717918.417,88.1832999
10_MAS,Target,2072,42120.223,3803825.481,90.3087688
10_MAS,Target,2073,42073.667,3891283.588,92.48738857
10_MAS,Target,2074,42020.405,3980237.329,94.72153658
10_MAS,Target,2075,41959.651,4070645.307,97.01332614
10_MAS,Target,2076,41891.677,4162522.551,99.36395124
10_MAS,Target,2077,41818.355,4255982.58,101.773075
10_MAS,Target,2078,41740.621,4351093.417,104.2412238
